title,artist,query,spotify_id
Don't Let Your Left Hand Know,Joe Tex,artist:joe track:don't let your left hand know,
This Diamond Ring,Gary Lewis And The Playboys,artist:gary track:this diamond ring,
"Yeh, Yeh",Georgie Fame And The Blue Flames,"artist:georgie track:yeh, yeh",
People Get Ready,The Impressions,artist:  track:people get ready,
Come Home,The Dave Clark Five,artist:  track:come home,
Hurt So Bad,Little Anthony And The Imperials,artist:little track:hurt so bad,
Stranger In Town,Del Shannon,artist:del track:stranger in town,
You Better Get It,Joe Tex,artist:joe track:you better get it,
You Got What It Takes,Joe Tex,artist:joe track:you got what it takes,
Who Can I Turn To,Dionne Warwick,artist:dionne track:who can i turn to,
Please Let Me Wonder,The Beach Boys,artist:  track:please let me wonder,
Land Of A Thousand Dances (Part I),Thee Midniters,artist:thee track:land of a thousand dances ,
Double-O-Seven,The Detergents,artist:  track:double-o-seven,
Losing You,Dusty Springfield,artist:dusty track:losing you,
I Can't Explain,The Who,artist:  track:i can't explain,
El Pussy Cat,Mongo Santamaria,artist:mongo track:el pussy cat,
The Jolly Green Giant,The Kingsmen,artist:  track:the jolly green giant,
Goodnight,Roy Orbison,artist:roy track:goodnight,
Ask The Lonely,Four Tops,artist:four track:ask the lonely,
Downtown,Petula Clark,artist:petula track:downtown,
Midnight Special,Johnny Rivers,artist:johnny track:midnight special,
You've Lost That Lovin' Feelin',The Righteous Brothers,artist:  track:you've lost that lovin' feelin',
I Don't Want To Spoil The Party,The Beatles,artist:  track:i don't want to spoil the party,
New York's A Lonely Town,The Trade Winds,artist:  track:new york's a lonely town,
Come Tomorrow,Manfred Mann,artist:manfred track:come tomorrow,
Angel,Johnny Tillotson,artist:johnny track:angel,
4 - By The Beatles,The Beatles,artist:  track:4 - by the beatles,
Goldfinger,John Barry and His Orchestra,artist:john track:goldfinger,
It's Gonna Be Alright,Maxine Brown,artist:maxine track:it's gonna be alright,
Apache '65,The Arrows Featuring Davie Allan,artist:  track:apache '65,
Good Times,Jerry Butler,artist:jerry track:good times,
Be My Baby,Dick and DeeDee,artist:dick track:be my baby,
Mean Old World,Rick Nelson,artist:rick track:mean old world,
Teasin' You,Willie Tee,artist:willie track:teasin' you,
The Boy From New York City,The Ad Libs,artist:  track:the boy from new york city,
Tell Her No,The Zombies,artist:  track:tell her no,
"Laugh, Laugh",The Beau Brummels,"artist:  track:laugh, laugh",
I Go To Pieces,Peter And Gordon,artist:peter track:i go to pieces,
Shake,Sam Cooke,artist:sam track:shake,
I've Got A Tiger By The Tail,Buck Owens,artist:buck track:i've got a tiger by the tail,
Goldfinger,Billy Strange,artist:billy track:goldfinger,
Cry,Ray Charles,artist:ray track:cry,
This Is My Prayer,The Ray Charles Singers,artist:  track:this is my prayer,
Did You Ever,The Hullaballoos,artist:  track:did you ever,
Orange Blossom Special,Johnny Cash,artist:johnny track:orange blossom special,
Find My Way Back Home,The Nashville Teens,artist:  track:find my way back home,
Twine Time,Alvin Cash & The Crawlers,artist:alvin track:twine time,
The Name Game,Shirley Ellis,artist:shirley track:the name game,
All Day And All Of The Night,The Kinks,artist:  track:all day and all of the night,
A Change Is Gonna Come,Sam Cooke,artist:sam track:a change is gonna come,
What Have They Done To The Rain,The Searchers,artist:  track:what have they done to the rain,
"Bye, Bye, Baby (Baby, Goodbye)","The 4 Seasons Featuring the ""Sound of Frankie Valli""","artist:  track:bye, bye, baby ",
Born To Be Together,The Ronettes Featuring Veronica,artist:  track:born to be together,
Like A Child,Julie Rogers,artist:julie track:like a child,
Real Live Girl,Steve Alaimo,artist:steve track:real live girl,
This Is It,Jim Reeves,artist:jim track:this is it,
Pass Me By,Peggy Lee,artist:peggy track:pass me by,
Danny Boy,Jackie Wilson,artist:jackie track:danny boy,
This Sporting Life,Ian Whitcomb And Bluesville,artist:ian track:this sporting life,
"The ""In"" Crowd",Dobie Gray,"artist:dobie track:the ""in"" crowd",
Lemon Tree,Trini Lopez,artist:trini track:lemon tree,
For Lovin' Me,"Peter, Paul & Mary","artist:peter, track:for lovin' me",
Paper Tiger,Sue Thompson,artist:sue track:paper tiger,
Heart Of Stone,The Rolling Stones,artist:  track:heart of stone,
It's Alright,Adam Faith With The Roulettes,artist:adam track:it's alright,
Break Away (From That Boy),The Newbeats,artist:  track:break away ,
At The Club,The Drifters,artist:  track:at the club,
Whose Heart Are You Breaking Tonight,Connie Francis,artist:connie track:whose heart are you breaking tonight,
Whenever A Teenager Cries,Reparata And The Delrons,artist:reparata track:whenever a teenager cries,
He Was Really Sayin' Somethin',The Velvelettes,artist:  track:he was really sayin' somethin',
It's Gotta Last Forever,Billy J. Kramer With The Dakotas,artist:billy track:it's gotta last forever,
I Wanna Be (Your Everything),The Manhattans,artist:  track:i wanna be ,
Does He Really Care For Me,Ruby And The Romantics,artist:ruby track:does he really care for me,
You Can't Hurt Me No More,Gene Chandler,artist:gene track:you can't hurt me no more,
Goldfinger,Jack Laforge His Piano and Orchestra,artist:jack track:goldfinger,
You're Next,Jimmy Witherspoon,artist:jimmy track:you're next,
Let's Lock The Door (And Throw Away The Key),Jay & The Americans,artist:jay track:let's lock the door ,
No Arms Can Ever Hold You,The Bachelors,artist:  track:no arms can ever hold you,
Hold What You've Got,Joe Tex,artist:joe track:hold what you've got,
Thanks A Lot,Brenda Lee,artist:brenda track:thanks a lot,
Fancy Pants,Al (He's the King) Hirt,artist:al track:fancy pants,
My Heart Would Know,Al Martino,artist:al track:my heart would know,
Dusty,The Rag Dolls,artist:  track:dusty,
Don't Come Running Back To Me,Nancy Wilson,artist:nancy track:don't come running back to me,
Married Man,Richard Burton,artist:richard track:married man,
Comin' On Too Strong,Wayne Newton,artist:wayne track:comin' on too strong,
Try To Remember,Ed Ames,artist:ed track:try to remember,
You Can Have Him,Timi Yuro,artist:timi track:you can have him,
Keep Searchin' (We'll Follow The Sun),Del Shannon,artist:del track:keep searchin' ,
How Sweet It Is To Be Loved By You,Marvin Gaye,artist:marvin track:how sweet it is to be loved by you,
Look Of Love,Lesley Gore,artist:lesley track:look of love,
Give Him A Great Big Kiss,The Shangri-Las,artist:  track:give him a great big kiss,
Have You Looked Into Your Heart,Jerry Vale,artist:jerry track:have you looked into your heart,
Somewhere In Your Heart,Frank Sinatra,artist:frank track:somewhere in your heart,
Do What You Do Do Well,Ned Miller,artist:ned track:do what you do do well,
Voice Your Choice,The Radiants,artist:  track:voice your choice,
Hello Pretty Girl, Ronnie Dove,artist:ronnie track:hello pretty girl,
That's How Strong My Love Is,Otis Redding,artist:otis track:that's how strong my love is,
"Hello, Dolly!",Bobby Darin,"artist:bobby track:hello, dolly!",
Fly Me To The Moon,LaVern Baker,artist:lavern track:fly me to the moon,
Jerk And Twine,Jackie Ross,artist:jackie track:jerk and twine,
Somewhere,P.J. Proby,artist:p.j. track:somewhere,
I'm Over You,Jan Bradley,artist:jan track:i'm over you,
Come See About Me,The Supremes,artist:  track:come see about me,
Thou Shalt Not Steal,Dick and DeeDee,artist:dick track:thou shalt not steal,
Don't Forget I Still Love You,Bobbi Martin,artist:bobbi track:don't forget i still love you,
I Feel Fine,The Beatles,artist:  track:i feel fine,
I'll Be There,Gerry And The Pacemakers,artist:gerry track:i'll be there,
Little Bell,The Dixie Cups,artist:  track:little bell,
Ode To The Little Brown Shack Out Back,Billy Edd Wheeler,artist:billy track:ode to the little brown shack out back,
Diamond Head,The Ventures,artist:  track:diamond head,
The Man,Lorne Greene,artist:lorne track:the man,
Bring Your Love To Me,The Righteous Brothers,artist:  track:bring your love to me,
Crying In The Chapel,Adam Wade,artist:adam track:crying in the chapel,
I Want My Baby Back,Jimmy Cross,artist:jimmy track:i want my baby back,
Suddenly I'm All Alone,Walter Jackson,artist:walter track:suddenly i'm all alone,
Diana,Bobby Rydell,artist:bobby track:diana,
Goin' Out Of My Head,Little Anthony And The Imperials,artist:little track:goin' out of my head,
The Jerk,The Larks,artist:  track:the jerk,
You're Nobody Till Somebody Loves You,Dean Martin,artist:dean track:you're nobody till somebody loves you,
Mr. Lonely,Bobby Vinton,artist:bobby track:mr. lonely,
Use Your Head,Mary Wells,artist:mary track:use your head,
Dear Heart,Andy Williams,artist:andy track:dear heart,
Willow Weep For Me,Chad & Jeremy,artist:chad track:willow weep for me,
Dear Heart,Jack Jones,artist:jack track:dear heart,
He's My Guy,Irma Thomas,artist:irma track:he's my guy,
Cousin Of Mine,Sam Cooke,artist:sam track:cousin of mine,
"No Faith, No Love",Mitty Collier,"artist:mitty track:no faith, no love",
Can't You Just See Me,Aretha Franklin,artist:aretha track:can't you just see me,
Cross My Heart,Bobby Vee,artist:bobby track:cross my heart,
Love Me As Though There Were No Tomorrow,Sonny Knight,artist:sonny track:love me as though there were no tomorrow,
She's A Woman,The Beatles,artist:  track:she's a woman,
The Wedding,Julie Rogers,artist:julie track:the wedding,
Any Way You Want It,The Dave Clark Five,artist:  track:any way you want it,
"My Love, Forgive Me (Amore, Scusami)",Robert Goulet,"artist:robert track:my love, forgive me ",
Amen,The Impressions,artist:  track:amen,
Can You Jerk Like Me,The Contours,artist:  track:can you jerk like me,
Sha La La,Manfred Mann,artist:manfred track:sha la la,
Come On Do The Jerk,The Miracles,artist:  track:come on do the jerk,
Hawaii Tattoo,The Waikikis,artist:  track:hawaii tattoo,
Seven Letters,Ben E. King,artist:ben track:seven letters,
Makin' Whoopee,Ray Charles,artist:ray track:makin' whoopee,
"Bucket ""T""",Ronny And The Daytonas,"artist:ronny track:bucket ""t""",
Lovin' Place,Gale Garnett,artist:gale track:lovin' place,
Hey-Da-Da-Dow,The Dolphins,artist:  track:hey-da-da-dow,
The Crying Game,Brenda Lee,artist:brenda track:the crying game,
Too Many Fish In The Sea,The Marvelettes,artist:  track:too many fish in the sea,
She's Not There,The Zombies,artist:  track:she's not there,
Walk Away,Matt Monro,artist:matt track:walk away,
As Tears Go By,Marianne Faithfull,artist:marianne track:as tears go by,
Leader Of The Laundromat,The Detergents,artist:  track:leader of the laundromat,
Promised Land,Chuck Berry,artist:chuck track:promised land,
What Now,Gene Chandler,artist:gene track:what now,
Roses Are Red My Love,"The ""You Know Who"" Group!",artist:  track:roses are red my love,
The 81,Candy & The Kisses,artist:candy track:the 81,
You'll Always Be The One I Love,Dean Martin,artist:dean track:you'll always be the one i love,
I'm Gonna Love You Too,The Hullaballoos,artist:  track:i'm gonna love you too,
"Lovely, Lovely (Loverly, Loverly)",Chubby Checker,"artist:chubby track:lovely, lovely ",
Sometimes I Wonder,Major Lance,artist:major track:sometimes i wonder,
Blind Man,Bobby Bland,artist:bobby track:blind man,
Dear Heart,Henry Mancini And His Orchestra,artist:henry track:dear heart,
The Crusher,The Novas,artist:  track:the crusher,
Blind Man,Little Milton,artist:little track:blind man,
The Race Is On,George Jones,artist:george track:the race is on,
You're The Only World I Know,Sonny James,artist:sonny track:you're the only world i know,
Do-Wacka-Do,Roger Miller,artist:roger track:do-wacka-do,
Wild One,Martha & The Vandellas,artist:martha track:wild one,
One More Time,The Ray Charles Singers,artist:  track:one more time,
Oh No Not My Baby,Maxine Brown,artist:maxine track:oh no not my baby,
Ringo,Lorne Greene,artist:lorne track:ringo,
Boom Boom,The Animals,artist:  track:boom boom,
Smile,Betty Everett & Jerry Butler,artist:betty track:smile,
I Found A Love Oh What A Love,Jo Ann & Troy,artist:jo track:i found a love oh what a love,
Are You Still My Baby,The Shirelles,artist:  track:are you still my baby,
It's Better To Have It,Barbara Lynn,artist:barbara track:it's better to have it,
"Finders Keepers, Losers Weepers",Nella Dodds,"artist:nella track:finders keepers, losers weepers",
I Want You To Be My Boy,The Exciters,artist:  track:i want you to be my boy,
I'm Into Something Good,Herman's Hermits,artist:herman's track:i'm into something good,
Saturday Night At The Movies,The Drifters,artist:  track:saturday night at the movies,
Mountain Of Love,Johnny Rivers,artist:johnny track:mountain of love,
She Understands Me,Johnny Tillotson,artist:johnny track:she understands me,
I'm Gonna Be Strong,Gene Pitney,artist:gene track:i'm gonna be strong,
Time Is On My Side,The Rolling Stones,artist:  track:time is on my side,
(There's) Always Something There To Remind Me,Sandie Shaw,artist:sandie track: always something there to remind me,
Do It Right,Brook Benton,artist:brook track:do it right,
Danny Boy,Patti LaBelle And The Blue Belles,artist:patti track:danny boy,
(There'll Come A Day When) Ev'ry Little Bit Hurts,Bobby Vee,artist:bobby track: ev'ry little bit hurts,
"The Sidewinder, Part 1",Lee Morgan,"artist:lee track:the sidewinder, part 1",
Walking In The Rain,The Ronettes,artist:  track:walking in the rain,
You Really Got Me,The Kinks,artist:  track:you really got me,
Since I Don't Have You,Chuck Jackson,artist:chuck track:since i don't have you,
Getting Mighty Crowded,Betty Everett,artist:betty track:getting mighty crowded,
Do Anything You Wanna (Part I),Harold Betters,artist:harold track:do anything you wanna ,
Percolatin',Willie Mitchell,artist:willie track:percolatin',
My Buddy Seat,The Hondells,artist:  track:my buddy seat,
So What,Bill Black's Combo,artist:bill track:so what,
Have Mercy Baby,James Brown And The Famous Flames,artist:james track:have mercy baby,
A Little Bit Of Soap,Garnet Mimms,artist:garnet track:a little bit of soap,
Take This Hurt Off Me,Don Covay,artist:don track:take this hurt off me,
Black Night,Bobby Bland,artist:bobby track:black night,
Leader Of The Pack,The Shangri-Las,artist:  track:leader of the pack,
Baby Love,The Supremes,artist:  track:baby love,
Right Or Wrong,Ronnie Dove,artist:ronnie track:right or wrong,
Ask Me,Elvis Presley With The Jordanaires,artist:elvis track:ask me,
Without The One You Love (Life's Not Worth While),Four Tops,artist:four track:without the one you love ,
The Price,Solomon Burke,artist:solomon track:the price,
It's All Over,Walter Jackson,artist:walter track:it's all over,
Scratchy,Travis Wammack,artist:travis track:scratchy,
Endless Sleep,Hank Williams Jr.,artist:hank track:endless sleep,
Big Man In Town,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",artist:  track:big man in town,
Everything's Alright,The Newbeats,artist:  track:everything's alright,
Sidewalk Surfin',Jan & Dean,artist:jan track:sidewalk surfin',
Come A Little Bit Closer,Jay & The Americans,artist:jay track:come a little bit closer,
